id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
14605,Men,Accessories,Socks,Socks,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Blue Socks
4380,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Superman Men's Dont Art Me Dark Red T-shirt
44949,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Kama Sutra Men Travel Mate Pack of 3 Deos
24090,Men,Apparel,Topwear,Sweatshirts,Red,Fall,2011.0,Casual,Manchester United Men Red Sweatshirt
11377,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,United Colors of Benetton Men Summer Pink Shirts
13420,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Men Solid Purple  polo T-shirts
43350,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Reebok Men Black Fuel Extreme Sports Shoes
22367,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Ed Hardy Men Vintage  Brick Red T-Shirt
16152,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Enroute Men Leather Brown Formal Shoes
7505,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's As Go Dunk T-Shirts
19926,Men,Accessories,Accessories,Accessory Gift Set,Black,Fall,2011.0,Formal,Reid & Taylor Men Formal Black Tie+Cufflink+Pocket square - Combo Pack
34202,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2013.0,Casual,Proline Men Black Track Pants
50747,Men,Footwear,Shoes,Casual Shoes,Mushroom Brown,Winter,2018.0,Casual,Red Chief Men Mushroom Brown Shoes
36131,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,2012.0,Casual,Nike Men Dunk High Maroon Shoes
39945,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2013.0,Casual,GAS Men Brown Namib Shoes
21186,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,ADIDAS Men Star Story Blue Flip Flops
44511,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals
20868,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013.0,Casual,Fila Men Stradd White Casual Shoes
8129,Men,Accessories,Belts,Belts,Brown,Winter,2016.0,Casual,Fastrack Men Grey Brass Buckles Brown Belts
12196,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Basics Men White Polo T-shirt
13878,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Check Red Shirts
28239,Men,Personal Care,Fragrance,Deodorant,Green,Spring,2017.0,Casual,Park Avenue Men Tranquil Deo
22703,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Nike Men Capri II Mid Grey Casual Shoes
2621,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Men's Bleed blue India Colors T-shirt
43506,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,French Connection Men Blue T-shirt
46074,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Lino Perros Men Brown Leather Belt
7353,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Tantra Men's Moustaches Grey T-shirt
35586,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,Gliders Men Brown Sandals
16704,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Fila Men High Density Navy Blue Tshirt
36303,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Angry Birds Men Black Stop The Madness T-shirt
5404,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Kalenji Kiprun 1000 Whi/ Blue 2011
14053,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Check  Blue Shirts
53794,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red Ferrari T-shirt
41251,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Arrow Men Black & Brown Reversible Belt
11521,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue T-shirt
38299,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Reid & Taylor Men Brown Wallet
58720,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White T-shirt
11941,Men,Footwear,Sandal,Sandals,Tan,Fall,2011.0,Casual,Ganuchi Men Casual Tan Sandals
25348,Men,Apparel,Innerwear,Briefs,Green,Summer,2016.0,Casual,Levis Men Green Brief
42088,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2012.0,Sports,ADIDAS Men Brown Zapotec Shoes
19310,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Lunarglide+ 3 White Sports Shoe
9695,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Classic Polo Men Vulcan White Polo Tshirts
16358,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Peter England Men Stripes White Shirt
46428,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch
19122,Men,Footwear,Flip Flops,Flip Flops,White,Fall,2011.0,Casual,Lotto Men XL Water Man White Slippers
16956,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Image Men Classic Eyewear Brown Sunglasses
43368,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2013.0,Casual,Reebok Men Blue Possession Flip Flops
13418,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Solid White Shirts
44971,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Analog Chronograph Watch
52814,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,JAG Men Black Leather Wallet
18494,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Daemon White Sports Shoes
7965,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Sports,Puma Men's Ess Polo Green T-shirt
49236,Men,Accessories,Headwear,Caps,Cream,Fall,2012.0,Casual,Arrow Men Cream Cap
8111,Men,Accessories,Belts,Belts,Blue,Winter,2016.0,Casual,Fastrack Men Canvas Blue Belt
28201,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men High Street Arista Sunglasses
41867,Men,Footwear,Sandal,Sandals,Red,Summer,2016.0,Casual,Estd. 1977 Men Red & Brown Sandals
44529,Men,Footwear,Sandal,Sandals,Black,Winter,2010.0,Casual,Coolers Men Black Sandals
36935,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Ralph Lauren Men Perfume
59296,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Casual,U.S. Polo Assn. Men White & Green Shirt
15985,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Turtle Check Men Green Shirt
41269,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Arrow Men Brown Wallet
33649,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lotto Men Stride Black Sandals
2619,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Nike Mens White Bleed Blue T-shirt
46870,Men,Accessories,Socks,Socks,Purple,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks
28033,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Jockey ELANCE Men Black Y Front Briefs 1006
9037,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2011.0,Formal,Buckaroo Men Medina Black Formal Shoes
13088,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,ADIDAS Men NBA Bold Red T-shirts
17428,Men,Accessories,Watches,Watches,Black,Summer,2017.0,Casual,CASIO G-Shock Men Black Analogue-Digital Watch GA-100-1A2DR G271
12966,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,ADIDAS Men Snova Glide Grey Sports Shoes
39989,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Gas Men Skate Blue Shoes
37813,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,John Players Men Check Black Shirt
1854,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Inkfruit Mens Pencho T-shirt
39387,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans
15971,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Turtle Check Men Green Shirt
9205,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men SL Tech Lo NM Basic Black Casual Shoes
30038,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,SKAGEN DENMARK Men White Dial Watch 233XLSS
29929,Men,Accessories,Watches,Watches,Copper,Winter,2016.0,Casual,Police Men Copper-Toned Dial Watch PL12895JS
12368,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Reid & Taylor Men Stripes Blue Shirts
30804,Men,Apparel,Topwear,Shirts,Rust,Summer,2012.0,Ethnic,Fabindia Men Rust Shirt
29115,Men,Accessories,Socks,Socks,White,Summer,2012.0,Casual,Puma Men Foundation Quarters White Socks
10867,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Navy Blue Tough Service Navy T-shirt
45259,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio EDIFICE Men Chronograph Watch ED61 EF-305D-1AVDF
15529,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Jersey Polo Black Tshirts
5890,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Puma Men's Graphics Story Green T-shirt
4942,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Gini and Jony Boys Kane Red & White Kidswear
49494,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Vans Men Navy Blue Shoes
26539,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,ID Men White & Black Shoes
18236,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men Solid White Tshirt
9661,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts
23877,Men,Footwear,Shoes,Sports Shoes,White,Summer,2013.0,Sports,Fila Men Cavier White Sports Shoes
29571,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Vans Men Classic Slip-On Navy Blue Shoes
22199,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Timberland Men Black Casual Shoes
54925,Men,Apparel,Bottomwear,Shorts,Cream,Summer,2012.0,Casual,Do U Speak Green Men Cream Shorts
6629,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Galvin White Silver Black Shoe
8581,Men,Apparel,Topwear,Waistcoat,Black,Fall,2011.0,Casual,Scullers Men Black Waistcoat
9453,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men White checks Blue Shirts
17870,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Levis Men Boxer Black Brief
18004,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Puma Men Speed Grapic tee Blue Tshirt
51659,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Watch AM4385
23279,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Maxima Ssteele Men Blue Watch
18838,Men,Accessories,Belts,Belts,Black,Summer,2011.0,Formal,Peter England Men Formal Black Belt
40519,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Titan Men Grey Dial Watch
18699,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Hanes Men Blue Ultimate Duo Dry Cotton Stretch Bikini Briefs
43501,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,French Connection Men Grey Melange T-shirt
26196,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Formula 1 Gold Men Perfume
6286,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,UCB Men's Super Star Print Purple T-shirt
22536,Men,Footwear,Shoes,Casual Shoes,Green,Spring,2013.0,Casual,Gas Men Skate Green Casual Shoes
49807,Men,Accessories,Headwear,Caps,Red,Summer,2012.0,Casual,Flying Machine Men Red Cap
46073,Men,Accessories,Belts,Belts,Black,Summer,2015.0,Formal,Lino Perros Men Black Leather Belt
36304,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Angry Birds Men Green Stop Madness T-shirt
14054,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Flying Machine Men Check Red Shirts
53793,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Ferrari T-shirt
20261,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men Tee White T-shirt
41256,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Arrow Men Black & Brown Reversible Belt
14868,Men,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Wallets
41858,Men,Footwear,Sandal,Sandals,Brown,Summer,2015.0,Casual,Estd. 1977 Men Brown Sandals
21181,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2011.0,Casual,ADIDAS Men Adi Stars Tread Yellow Flip Flops
39942,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2013.0,Casual,Gas Men Navy Blue Shoes
44516,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2013.0,Casual,Coolers Men Black Pokar Flip Flops
25521,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Levis Men White Innerwear Vest
58975,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Colour me Men Blue Deo
12191,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Basics Men Brown Slim Fit Shirt
7166,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Scul Red White Shirt
8912,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Cabana Racer Sketch White Sports Shoes
22704,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men Capri II Mid White Casual Shoes
14602,Men,Accessories,Socks,Socks,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Pack of 2 Grey Socks
4387,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Batman Men's Affliction Grey Violet T-shirt
16969,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Coupe Black Sandal
43357,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Reebok Men Black Ultimate Vibe Sports Shoes
9498,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,John Miller Men Pink white black check Pink Shirts
13427,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Printed Red Tshirts
51692,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Louis Philippe Men Oversized Sunglasses LP226-C1
16155,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Enroute Men Leather Brown Formal Shoes
29788,Men,Apparel,Topwear,Tshirts,White,Summer,2013.0,Casual,Basics Men Pack of 3 T-shirts
22360,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,John Players Men Check Blue Shirt
50740,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Chief Men Black Formal Shoes
34205,Men,Apparel,Bottomwear,Track Pants,Grey Melange,Fall,2013.0,Sports,Proline Men Grey Melange Track Pants
31545,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Classic Polo Men Striped Purple T-shirt
8778,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Black Striped Shirt
13615,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Hanes Men Grey V DuoDry Body Fit V-Neck T-shirt
43165,Men,Accessories,Watches,Watches,Navy Blue,Winter,2016.0,Casual,Fastrack Men Navy Blue Dial Watch
2242,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,ADIDAS Men Crew Neck Blue T-shirt
16367,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Check Blue Shirt
22152,Men,Footwear,Sandal,Sandals,Olive,Summer,2011.0,Casual,Lee Cooper Men Casual Sandals
7730,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Apex Black Olive Sandal
46417,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch
43959,Men,Footwear,Sandal,Sandals,Grey,Summer,2012.0,Casual,Puma Men Grey Sandals
50572,Men,Apparel,Innerwear,Trunk,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Trunks
5067,Men,Accessories,Watches,Watches,Orange,Winter,2016.0,Casual,Being Human Men Black Dial Orange Strap Watch
36760,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch
37474,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Esprit Men White Dial Watch
44186,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Nike Fragrances Men 5th Element Perfume
15724,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Men Free Run+ 2 Shield Grey Sports Shoes
4373,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Aerosmith Men's Attic Black T-shirt
10256,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Locomotive Men Stripes Green Shirts
40526,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Men White Dial Watch NB1927BM01
32106,Men,Apparel,Innerwear,Trunk,Grey,Summer,2016.0,Casual,Playboy Men Crocker Grey Trunks
11384,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men White & Red Check Shirt
12501,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Short Green T-shirt
49699,Men,Accessories,Ties,Ties,Red,Summer,2012.0,Formal,Park Avenue Men Red & Brown Striped Tie
30651,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Black Track Pants
51666,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Louis Philippe Men Aviator Sunglasses LP218-C2
23246,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Arrow Men Formal Black Shoe
18807,Men,Accessories,Belts,Belts,Off White,Summer,2011.0,Casual,Peter England Men Casual Off White Belt
6424,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2011.0,Casual,Lotto Men's Tennis Mule Navy Blue Flip Flop
3364,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Myntra Men's Brain Blue T-shirt
42043,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Black Shoes
18209,Men,Accessories,Headwear,Caps,Navy Blue,Fall,2011.0,Casual,Manchester United Men Printed Navy Blue Cap
48579,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012.0,Casual,Revv Men Steel Bracelet
23848,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men White Razor Sports Shoes
16393,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Levis Men Check Black Shirts
35111,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Allen Solly Men Leather Brown Wallet
6616,Men,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,Spykar Men Linen Pink Shirt
50586,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Chromozome Men Black Briefs
17241,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Raspberry Wine Polo Tshirt
53303,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Locomotive Men Red T-shirt
10858,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men Furious Rides White T-Shirts
5093,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Wrangler Men's Champion Burnt Out Striper Black T-shirt
45266,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,CASIO G-Shock Men Black Digital Watch GD-100-1BDR G310
36794,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Attivo Watch
4141,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Fila Men's Breath White Red Shoe
15516,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2011.0,Casual,Rockport Men Altrezlp Navy Blue Flip Flops
10064,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men puma shield tee Yellow Tshirts
24251,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Numero Uno Men Black Casual Shoes
25383,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Levis Men White Innerwear Vest
56671,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch
32334,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Men White Dial Analogue Watch Q252J204Y
13285,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Black Shorts
54542,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,F Sports Men White Hurricane Sports Shoes
29916,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Chronograph Watch PL12676JSU-02
12357,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Reid & Taylor Men Check Blue Shirts
26162,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers
47155,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Peter England Men Brown Wallet
6272,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,UCB Men's Contrast Rib Grey T-shirt
17625,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Track Pant
35575,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2013.0,Casual,Gliders Men Green Esquire Flip Flops
45602,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Arrow Men Brown Formal Shoes
4525,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men's YugoRun White Red Shoe
21347,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Pal Zileri Men Casual Black Frame Sunglasses
15172,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Arrow Sport Men Striped Brown T-shirt
53767,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White and Blue T-shirt
20295,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Flying Machine Men Printed Blue Tshirt
21175,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Lowell White Sports Shoe
53555,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016.0,Casual,Probase Multicoloured Printed Boxers
10632,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Carlton London Men Brown Shoes
30235,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012.0,Casual,Numero Uno Men Brown Flip Flops
17417,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Men Black Dial Analogue Watch A416
6040,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,UCB Men's Applique Grey T-shirt
12959,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Sports Black Sports Shoes
34635,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lotto Men XD III Black Shoes
23682,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Red Tape Men Black Casual Shoes
9894,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Indian Terrain Men Sid Black Trousers
8946,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Indigo Nation Men ID Printed Beige Trousers
46215,Men,Footwear,Shoes,Sports Shoes,Orange,Summer,2012.0,Sports,ADIDAS Men Orange Sports Shoes
30295,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Planet Off White T-shirt
